Current generation: 0 Number of solutions: 1000 Number of species: 1 Number of active species: 1 Has fitness improved: no Number of generations without improvement: 0 Average fitness: 0.160572 Best fitness: 0.199371 Innovation number: 0 Average genome size: 3.000000 Average connection genes: 0.000000 Average field genes: 3.000000 Best solution: [solution 931 [ fit.: 0.199371, part.: (0.000000, 0.000000, 0.000000, 0.996856, ), spec.: 0, adj.fit.: 0.000199, age: 0, parents (0, 0), genome ( 3 field genes, 0 connection genes ) field genes {fg (id: 1, type: INPUT), fg (id: 2, type: INPUT), fg (id: 3, type: OUTPUT), } connection genes {}, last mutations{}]]
Current generation: 1 Number of solutions: 1000 Number of species: 1 Number of active species: 1 Has fitness improved: no Number of generations without improvement: 1 Average fitness: 0.207895 Best fitness: 0.595688 Innovation number: 1 Average genome size: 3.146000 Average connection genes: 0.146000 Average field genes: 3.000000 Best solution: [solution 1266 [ fit.: 0.595688, part.: (0.904935, 0.936016, 0.000000, 0.677249, ), spec.: 0, adj.fit.: 0.000596, age: 0, parents (602, 900), genome ( 3 field genes, 1 connection genes ) field genes {fg (id: 1, type: INPUT), fg (id: 2, type: INPUT), fg (id: 3, type: OUTPUT), } connection genes {cg (1-3, innov: 1, enabled: true), }, last mutations{[fg 2 (fg nf tau -5.000000)(fg nf rest. lvl. -0.500000)] [fg 3 (fg gk width -0.500000)] (added cg 1-3 innov.1)[cg 1-3 (cg to excitatory)]  (mutated)}]]
Current generation: 2 Number of solutions: 1000 Number of species: 1 Number of active species: 1 Has fitness improved: no Number of generations without improvement: 2 Average fitness: 0.248079 Best fitness: 0.714199 Innovation number: 3 Average genome size: 3.398000 Average connection genes: 0.398000 Average field genes: 3.000000 Best solution: [solution 2742 [ fit.: 0.714199, part.: (0.000000, 0.931184, 0.945003, 0.989512, ), spec.: 0, adj.fit.: 0.000714, age: 0, parents (1259, 1181), genome ( 3 field genes, 2 connection genes ) field genes {fg (id: 1, type: INPUT), fg (id: 2, type: INPUT), fg (id: 3, type: OUTPUT), } connection genes {cg (2-3, innov: 0, enabled: true), cg (1-3, innov: 3, enabled: true), }, last mutations{[fg 1 (fg gk amp.-0.500000)] [fg 2 (fg gk width -0.500000)(fg gk amp.-0.500000)] (added cg 1-3 innov.3) (mutated)}]]
Current generation: 3 Number of solutions: 1000 Number of species: 2 Number of active species: 2 Has fitness improved: no Number of generations without improvement: 3 Average fitness: 0.329795 Best fitness: 0.729060 Innovation number: 7 Average genome size: 3.830000 Average connection genes: 0.829000 Average field genes: 3.001000 Best solution: [solution 3440 [ fit.: 0.729060, part.: (0.963547, 0.000000, 0.964237, 0.994510, ), spec.: 0, adj.fit.: 0.000730, age: 0, parents (2027, 2621), genome ( 3 field genes, 2 connection genes ) field genes {fg (id: 1, type: INPUT), fg (id: 2, type: INPUT), fg (id: 3, type: OUTPUT), } connection genes {cg (1-3, innov: 1, enabled: true), cg (2-3, innov: 7, enabled: true), }, last mutations{[fg 1 (fg gk amp.-0.500000)] [fg 2 (fg nf rest. lvl. -0.500000)] [fg 3 (fg mhk amp. exc. -0.500000)(fg mhk width exc. -0.500000)(fg mhk width inh. -0.500000)] (added cg 2-3 innov.7)[cg 1-3 (cg gk width -0.500000)(cg gk amp.-0.500000)] [cg 2-3 (cg gk width -0.500000)]  (mutated)}]]
Current generation: 4 Number of solutions: 1000 Number of species: 2 Number of active species: 2 Has fitness improved: no Number of generations without improvement: 4 Average fitness: 0.335040 Best fitness: 0.729231 Innovation number: 10 Average genome size: 5.253000 Average connection genes: 1.877000 Average field genes: 3.376000 Best solution: [solution 3440 [ fit.: 0.729231, part.: (0.963540, 0.000000, 0.964332, 0.995233, ), spec.: 0, adj.fit.: 0.001169, age: 1, parents (2027, 2621), genome ( 3 field genes, 2 connection genes ) field genes {fg (id: 1, type: INPUT), fg (id: 2, type: INPUT), fg (id: 3, type: OUTPUT), } connection genes {cg (1-3, innov: 1, enabled: true), cg (2-3, innov: 7, enabled: true), }, last mutations{}]]
Current generation: 5 Number of solutions: 1000 Number of species: 2 Number of active species: 2 Has fitness improved: no Number of generations without improvement: 5 Average fitness: 0.367147 Best fitness: 0.743316 Innovation number: 13 Average genome size: 5.178000 Average connection genes: 1.852000 Average field genes: 3.326000 Best solution: [solution 5181 [ fit.: 0.743316, part.: (0.000000, 0.985028, 0.997323, 0.989309, ), spec.: 0, adj.fit.: 0.001101, age: 0, parents (4248, 4063), genome ( 3 field genes, 2 connection genes ) field genes {fg (id: 1, type: INPUT), fg (id: 2, type: INPUT), fg (id: 3, type: OUTPUT), } connection genes {cg (2-3, innov: 0, enabled: true), cg (1-3, innov: 8, enabled: true), }, last mutations{[fg 1 (fg gk amp.0.500000)] [fg 2 (mhk to gk)] [cg 2-3 (cg gk width 0.500000)(cg gk amp.0.500000)] [cg 1-3 (cg to mhk)]  (mutated)}]]
Current generation: 6 Number of solutions: 1000 Number of species: 3 Number of active species: 3 Has fitness improved: no Number of generations without improvement: 6 Average fitness: 0.406874 Best fitness: 0.743167 Innovation number: 18 Average genome size: 5.319000 Average connection genes: 1.989000 Average field genes: 3.330000 Best solution: [solution 5181 [ fit.: 0.743167, part.: (0.000000, 0.985055, 0.997327, 0.988525, ), spec.: 0, adj.fit.: 0.001103, age: 1, parents (4248, 4063), genome ( 3 field genes, 2 connection genes ) field genes {fg (id: 1, type: INPUT), fg (id: 2, type: INPUT), fg (id: 3, type: OUTPUT), } connection genes {cg (2-3, innov: 0, enabled: true), cg (1-3, innov: 8, enabled: true), }, last mutations{}]]
Current generation: 7 Number of solutions: 1000 Number of species: 4 Number of active species: 4 Has fitness improved: no Number of generations without improvement: 7 Average fitness: 0.441822 Best fitness: 0.745714 Innovation number: 24 Average genome size: 6.600000 Average connection genes: 2.992000 Average field genes: 3.608000 Best solution: [solution 7596 [ fit.: 0.745714, part.: (0.000000, 0.986219, 0.999788, 0.996112, ), spec.: 1, adj.fit.: 0.001522, age: 0, parents (6902, 6971), genome ( 4 field genes, 4 connection genes ) field genes {fg (id: 1, type: INPUT), fg (id: 2, type: INPUT), fg (id: 3, type: OUTPUT), fg (id: 4, type: HIDDEN), } connection genes {cg (1-3, innov: 3, enabled: false), cg (1-4, innov: 4, enabled: true), cg (4-3, innov: 5, enabled: true), cg (2-3, innov: 9, enabled: true), }, last mutations{[fg 1 (fg gk amp.0.500000)(fg gk amp. glob.0.050000)] [fg 2 (fg gk width -0.500000)(fg gk amp.-0.500000)] [fg 3 (fg gk width -0.500000)(fg gk amp.-0.500000)(fg gk amp. glob.-0.050000)] [fg 4 (fg gk width -0.500000)(fg gk amp.-0.500000)] [cg 1-3 (cg gk amp.0.500000)(cg gk amp. glob.0.050000)] [cg 1-4 (cg gk amp. glob.0.050000)] [cg 4-3 (cg gk amp.0.500000)] [cg 2-3 (cg gk amp.0.500000)]  (mutated)}]]
Current generation: 8 Number of solutions: 1000 Number of species: 8 Number of active species: 8 Has fitness improved: no Number of generations without improvement: 8 Average fitness: 0.451905 Best fitness: 0.745749 Innovation number: 29 Average genome size: 7.837000 Average connection genes: 3.876000 Average field genes: 3.961000 Best solution: [solution 7596 [ fit.: 0.745749, part.: (0.000000, 0.986219, 0.999789, 0.996286, ), spec.: 2, adj.fit.: 0.035512, age: 1, parents (6902, 6971), genome ( 4 field genes, 4 connection genes ) field genes {fg (id: 1, type: INPUT), fg (id: 2, type: INPUT), fg (id: 3, type: OUTPUT), fg (id: 4, type: HIDDEN), } connection genes {cg (1-3, innov: 3, enabled: false), cg (1-4, innov: 4, enabled: true), cg (4-3, innov: 5, enabled: true), cg (2-3, innov: 9, enabled: true), }, last mutations{}]]
Current generation: 9 Number of solutions: 1000 Number of species: 16 Number of active species: 16 Has fitness improved: no Number of generations without improvement: 9 Average fitness: 0.415670 Best fitness: 0.745801 Innovation number: 34 Average genome size: 9.275000 Average connection genes: 4.921000 Average field genes: 4.354000 Best solution: [solution 7596 [ fit.: 0.745801, part.: (0.000000, 0.986265, 0.999788, 0.996493, ), spec.: 1, adj.fit.: 0.002847, age: 2, parents (6902, 6971), genome ( 4 field genes, 4 connection genes ) field genes {fg (id: 1, type: INPUT), fg (id: 2, type: INPUT), fg (id: 3, type: OUTPUT), fg (id: 4, type: HIDDEN), } connection genes {cg (1-3, innov: 3, enabled: false), cg (1-4, innov: 4, enabled: true), cg (4-3, innov: 5, enabled: true), cg (2-3, innov: 9, enabled: true), }, last mutations{}]]
Current generation: 10 Number of solutions: 1000 Number of species: 16 Number of active species: 16 Has fitness improved: no Number of generations without improvement: 0 Average fitness: 0.502638 Best fitness: 0.746476 Innovation number: 37 Average genome size: 6.612000 Average connection genes: 3.111000 Average field genes: 3.501000 Best solution: [solution 10918 [ fit.: 0.746476, part.: (0.000000, 0.997547, 0.998857, 0.987159, ), spec.: 0, adj.fit.: 0.001493, age: 0, parents (9148, 9007), genome ( 3 field genes, 2 connection genes ) field genes {fg (id: 1, type: INPUT), fg (id: 2, type: INPUT), fg (id: 3, type: OUTPUT), } connection genes {cg (2-3, innov: 0, enabled: true), cg (1-3, innov: 8, enabled: true), }, last mutations{[fg 1 (fg nf tau 5.000000)(fg nf rest. lvl. 0.500000)] [fg 2 (fg gk width -0.500000)(fg gk amp.-0.500000)]  (mutated)}]]
Current generation: 11 Number of solutions: 1000 Number of species: 20 Number of active species: 12 Has fitness improved: no Number of generations without improvement: 1 Average fitness: 0.439032 Best fitness: 0.746685 Innovation number: 38 Average genome size: 7.735000 Average connection genes: 3.924000 Average field genes: 3.811000 Best solution: [solution 10918 [ fit.: 0.746685, part.: (0.000000, 0.997690, 0.998858, 0.988028, ), spec.: 0, adj.fit.: 0.004014, age: 1, parents (9148, 9007), genome ( 3 field genes, 2 connection genes ) field genes {fg (id: 1, type: INPUT), fg (id: 2, type: INPUT), fg (id: 3, type: OUTPUT), } connection genes {cg (2-3, innov: 0, enabled: true), cg (1-3, innov: 8, enabled: true), }, last mutations{}]]
Current generation: 12 Number of solutions: 1000 Number of species: 23 Number of active species: 15 Has fitness improved: no Number of generations without improvement: 2 Average fitness: 0.416471 Best fitness: 0.746538 Innovation number: 39 Average genome size: 8.152000 Average connection genes: 4.300000 Average field genes: 3.852000 Best solution: [solution 10918 [ fit.: 0.746538, part.: (0.000000, 0.997520, 0.998864, 0.987492, ), spec.: 0, adj.fit.: 0.005044, age: 2, parents (9148, 9007), genome ( 3 field genes, 2 connection genes ) field genes {fg (id: 1, type: INPUT), fg (id: 2, type: INPUT), fg (id: 3, type: OUTPUT), } connection genes {cg (2-3, innov: 0, enabled: true), cg (1-3, innov: 8, enabled: true), }, last mutations{}]]
Current generation: 13 Number of solutions: 1000 Number of species: 28 Number of active species: 20 Has fitness improved: no Number of generations without improvement: 3 Average fitness: 0.403456 Best fitness: 0.746755 Innovation number: 40 Average genome size: 8.401000 Average connection genes: 4.520000 Average field genes: 3.881000 Best solution: [solution 10918 [ fit.: 0.746755, part.: (0.000000, 0.997609, 0.998869, 0.988463, ), spec.: 0, adj.fit.: 0.006275, age: 3, parents (9148, 9007), genome ( 3 field genes, 2 connection genes ) field genes {fg (id: 1, type: INPUT), fg (id: 2, type: INPUT), fg (id: 3, type: OUTPUT), } connection genes {cg (2-3, innov: 0, enabled: true), cg (1-3, innov: 8, enabled: true), }, last mutations{}]]
Current generation: 14 Number of solutions: 1000 Number of species: 33 Number of active species: 24 Has fitness improved: no Number of generations without improvement: 4 Average fitness: 0.416645 Best fitness: 0.746675 Innovation number: 40 Average genome size: 8.580000 Average connection genes: 4.671000 Average field genes: 3.909000 Best solution: [solution 10918 [ fit.: 0.746675, part.: (0.000000, 0.997590, 0.998851, 0.988111, ), spec.: 0, adj.fit.: 0.008205, age: 4, parents (9148, 9007), genome ( 3 field genes, 2 connection genes ) field genes {fg (id: 1, type: INPUT), fg (id: 2, type: INPUT), fg (id: 3, type: OUTPUT), } connection genes {cg (2-3, innov: 0, enabled: true), cg (1-3, innov: 8, enabled: true), }, last mutations{}]]
Current generation: 15 Number of solutions: 1000 Number of species: 34 Number of active species: 25 Has fitness improved: no Number of generations without improvement: 5 Average fitness: 0.427244 Best fitness: 0.746785 Innovation number: 42 Average genome size: 8.664000 Average connection genes: 4.736000 Average field genes: 3.928000 Best solution: [solution 15060 [ fit.: 0.746785, part.: (0.000000, 0.997475, 0.998851, 0.988802, ), spec.: 0, adj.fit.: 0.010230, age: 0, parents (10918, 14120), genome ( 3 field genes, 2 connection genes ) field genes {fg (id: 1, type: INPUT), fg (id: 2, type: INPUT), fg (id: 3, type: OUTPUT), } connection genes {cg (2-3, innov: 0, enabled: true), cg (1-3, innov: 8, enabled: true), }, last mutations{ (mutated)}]]
Current generation: 16 Number of solutions: 1000 Number of species: 41 Number of active species: 32 Has fitness improved: no Number of generations without improvement: 6 Average fitness: 0.437601 Best fitness: 0.747114 Innovation number: 44 Average genome size: 8.796000 Average connection genes: 4.834000 Average field genes: 3.962000 Best solution: [solution 16196 [ fit.: 0.747114, part.: (0.994024, 0.000000, 0.998438, 0.995384, ), spec.: 1, adj.fit.: 0.003912, age: 0, parents (15204, 15004), genome ( 4 field genes, 5 connection genes ) field genes {fg (id: 1, type: INPUT), fg (id: 2, type: INPUT), fg (id: 3, type: OUTPUT), fg (id: 4, type: HIDDEN), } connection genes {cg (1-3, innov: 3, enabled: true), cg (1-4, innov: 4, enabled: true), cg (4-3, innov: 5, enabled: true), cg (2-3, innov: 9, enabled: true), cg (2-4, innov: 31, enabled: true), }, last mutations{[fg 1 (fg nf tau -5.000000)(fg nf rest. lvl. -0.500000)] [fg 2 (fg gk amp.-0.500000)] [fg 3 (fg gk amp.-0.500000)]  (mutated)}]]
Current generation: 32 Number of solutions: 1000 Number of species: 109 Number of active species: 39 Has fitness improved: no Number of generations without improvement: 2 Average fitness: 0.445955 Best fitness: 0.747886 Innovation number: 76 Average genome size: 9.159000 Average connection genes: 5.120000 Average field genes: 4.039000 Best solution: [solution 32437 [ fit.: 0.747886, part.: (0.000000, 0.996142, 0.999991, 0.994265, ), spec.: 2, adj.fit.: 0.027699, age: 0, parents (31677, 31664), genome ( 4 field genes, 5 connection genes ) field genes {fg (id: 1, type: INPUT), fg (id: 2, type: INPUT), fg (id: 3, type: OUTPUT), fg (id: 4, type: HIDDEN), } connection genes {cg (1-3, innov: 3, enabled: true), cg (1-4, innov: 4, enabled: false), cg (4-3, innov: 5, enabled: false), cg (2-3, innov: 11, enabled: true), cg (2-4, innov: 37, enabled: true), }, last mutations{[fg 1 (fg gk amp. glob.-0.050000)] [fg 2 (fg mhk amp. exc. -0.500000)(fg mhk amp. inh. -0.500000)] [fg 3 (fg gk width 0.500000)(fg gk amp.0.500000)]  (mutated)}]]
Current generation: 33 Number of solutions: 1000 Number of species: 119 Number of active species: 48 Has fitness improved: no Number of generations without improvement: 3 Average fitness: 0.436253 Best fitness: 0.808633 Innovation number: 80 Average genome size: 9.397000 Average connection genes: 5.306000 Average field genes: 4.091000 Best solution: [solution 33756 [ fit.: 0.808633, part.: (0.922495, 0.915763, 0.499438, 0.996186, ), spec.: 38, adj.fit.: 0.016847, age: 0, parents (32410, 31701), genome ( 4 field genes, 5 connection genes ) field genes {fg (id: 1, type: INPUT), fg (id: 2, type: INPUT), fg (id: 3, type: OUTPUT), fg (id: 4, type: HIDDEN), } connection genes {cg (1-3, innov: 3, enabled: true), cg (1-4, innov: 4, enabled: true), cg (4-3, innov: 5, enabled: true), cg (2-3, innov: 11, enabled: true), cg (2-4, innov: 38, enabled: true), }, last mutations{[cg 1-4 (cg gk amp.-0.500000)] [cg 4-3 (cg gk width -0.500000)] [cg 2-3 ]  (mutated)}]]
Current generation: 34 Number of solutions: 1000 Number of species: 130 Number of active species: 57 Has fitness improved: no Number of generations without improvement: 4 Average fitness: 0.450256 Best fitness: 0.808659 Innovation number: 83 Average genome size: 10.014000 Average connection genes: 5.782000 Average field genes: 4.232000 Best solution: [solution 33756 [ fit.: 0.808659, part.: (0.922496, 0.915765, 0.499431, 0.996321, ), spec.: 38, adj.fit.: 0.018806, age: 1, parents (32410, 31701), genome ( 4 field genes, 5 connection genes ) field genes {fg (id: 1, type: INPUT), fg (id: 2, type: INPUT), fg (id: 3, type: OUTPUT), fg (id: 4, type: HIDDEN), } connection genes {cg (1-3, innov: 3, enabled: true), cg (1-4, innov: 4, enabled: true), cg (4-3, innov: 5, enabled: true), cg (2-3, innov: 11, enabled: true), cg (2-4, innov: 38, enabled: true), }, last mutations{}]]
Current generation: 35 Number of solutions: 1000 Number of species: 147 Number of active species: 73 Has fitness improved: no Number of generations without improvement: 5 Average fitness: 0.449680 Best fitness: 0.808577 Innovation number: 85 Average genome size: 10.496000 Average connection genes: 6.162000 Average field genes: 4.334000 Best solution: [solution 33756 [ fit.: 0.808577, part.: (0.922495, 0.915765, 0.499433, 0.995911, ), spec.: 23, adj.fit.: 0.027882, age: 2, parents (32410, 31701), genome ( 4 field genes, 5 connection genes ) field genes {fg (id: 1, type: INPUT), fg (id: 2, type: INPUT), fg (id: 3, type: OUTPUT), fg (id: 4, type: HIDDEN), } connection genes {cg (1-3, innov: 3, enabled: true), cg (1-4, innov: 4, enabled: true), cg (4-3, innov: 5, enabled: true), cg (2-3, innov: 11, enabled: true), cg (2-4, innov: 38, enabled: true), }, last mutations{}]]
Current generation: 36 Number of solutions: 1000 Number of species: 169 Number of active species: 90 Has fitness improved: no Number of generations without improvement: 6 Average fitness: 0.453208 Best fitness: 0.808430 Innovation number: 88 Average genome size: 11.269000 Average connection genes: 6.777000 Average field genes: 4.492000 Best solution: [solution 33756 [ fit.: 0.808430, part.: (0.922495, 0.915765, 0.499438, 0.995166, ), spec.: 6, adj.fit.: 0.012437, age: 3, parents (32410, 31701), genome ( 4 field genes, 5 connection genes ) field genes {fg (id: 1, type: INPUT), fg (id: 2, type: INPUT), fg (id: 3, type: OUTPUT), fg (id: 4, type: HIDDEN), } connection genes {cg (1-3, innov: 3, enabled: true), cg (1-4, innov: 4, enabled: true), cg (4-3, innov: 5, enabled: true), cg (2-3, innov: 11, enabled: true), cg (2-4, innov: 38, enabled: true), }, last mutations{}]]
Current generation: 37 Number of solutions: 1000 Number of species: 206 Number of active species: 123 Has fitness improved: no Number of generations without improvement: 7 Average fitness: 0.467830 Best fitness: 0.808643 Innovation number: 92 Average genome size: 11.469000 Average connection genes: 6.940000 Average field genes: 4.529000 Best solution: [solution 33756 [ fit.: 0.808643, part.: (0.922495, 0.915766, 0.499435, 0.996235, ), spec.: 6, adj.fit.: 0.028880, age: 4, parents (32410, 31701), genome ( 4 field genes, 5 connection genes ) field genes {fg (id: 1, type: INPUT), fg (id: 2, type: INPUT), fg (id: 3, type: OUTPUT), fg (id: 4, type: HIDDEN), } connection genes {cg (1-3, innov: 3, enabled: true), cg (1-4, innov: 4, enabled: true), cg (4-3, innov: 5, enabled: true), cg (2-3, innov: 11, enabled: true), cg (2-4, innov: 38, enabled: true), }, last mutations{}]]
Current generation: 38 Number of solutions: 1000 Number of species: 252 Number of active species: 159 Has fitness improved: no Number of generations without improvement: 8 Average fitness: 0.472729 Best fitness: 0.808385 Innovation number: 98 Average genome size: 12.537000 Average connection genes: 7.813000 Average field genes: 4.724000 Best solution: [solution 33756 [ fit.: 0.808385, part.: (0.922495, 0.915766, 0.499434, 0.994947, ), spec.: 87, adj.fit.: 0.134731, age: 5, parents (32410, 31701), genome ( 4 field genes, 5 connection genes ) field genes {fg (id: 1, type: INPUT), fg (id: 2, type: INPUT), fg (id: 3, type: OUTPUT), fg (id: 4, type: HIDDEN), } connection genes {cg (1-3, innov: 3, enabled: true), cg (1-4, innov: 4, enabled: true), cg (4-3, innov: 5, enabled: true), cg (2-3, innov: 11, enabled: true), cg (2-4, innov: 38, enabled: true), }, last mutations{}]]
Current generation: 39 Number of solutions: 1000 Number of species: 301 Number of active species: 195 Has fitness improved: no Number of generations without improvement: 9 Average fitness: 0.466759 Best fitness: 0.748892 Innovation number: 103 Average genome size: 13.225000 Average connection genes: 8.377000 Average field genes: 4.848000 Best solution: [solution 39075 [ fit.: 0.748892, part.: (0.000000, 0.999996, 0.999944, 0.994548, ), spec.: 25, adj.fit.: 0.035662, age: 0, parents (38086, 38080), genome ( 4 field genes, 5 connection genes ) field genes {fg (id: 1, type: INPUT), fg (id: 2, type: INPUT), fg (id: 3, type: OUTPUT), fg (id: 4, type: HIDDEN), } connection genes {cg (1-3, innov: 3, enabled: true), cg (1-4, innov: 4, enabled: false), cg (4-3, innov: 5, enabled: false), cg (2-3, innov: 11, enabled: true), cg (2-4, innov: 37, enabled: true), }, last mutations{[fg 1 (fg gk amp. glob.-0.050000)] [fg 3 (fg gk amp.-0.500000)] [fg 4 (fg nf tau 5.000000)(fg nf rest. lvl. 0.500000)] [cg 1-4 (cg to excitatory)] [cg 4-3 (cg gk width -0.500000)(cg gk amp.-0.500000)] [cg 2-3 (cg gk width -0.500000)(cg gk amp.-0.500000)] [cg 2-4 (cg gk width 0.500000)(cg gk amp.0.500000)(cg gk amp. glob.0.050000)]  (mutated)}]]
Current generation: 40 Number of solutions: 1000 Number of species: 301 Number of active species: 181 Has fitness improved: no Number of generations without improvement: 0 Average fitness: 0.503310 Best fitness: 0.748779 Innovation number: 103 Average genome size: 9.000000 Average connection genes: 5.000000 Average field genes: 4.000000 Best solution: [solution 40018 [ fit.: 0.748779, part.: (0.000000, 0.999963, 0.999938, 0.994034, ), spec.: 25, adj.fit.: 0.000824, age: 0, parents (39075, 39064), genome ( 4 field genes, 5 connection genes ) field genes {fg (id: 1, type: INPUT), fg (id: 2, type: INPUT), fg (id: 3, type: OUTPUT), fg (id: 4, type: HIDDEN), } connection genes {cg (1-3, innov: 3, enabled: true), cg (1-4, innov: 4, enabled: false), cg (4-3, innov: 5, enabled: false), cg (2-3, innov: 11, enabled: true), cg (2-4, innov: 37, enabled: false), }, last mutations{[fg 1 (fg gk width -0.500000)(fg gk amp.-0.500000)]  (mutated)}]]
Current generation: 41 Number of solutions: 1000 Number of species: 304 Number of active species: 8 Has fitness improved: no Number of generations without improvement: 1 Average fitness: 0.465730 Best fitness: 0.748762 Innovation number: 105 Average genome size: 9.003000 Average connection genes: 5.002000 Average field genes: 4.001000 Best solution: [solution 40018 [ fit.: 0.748762, part.: (0.000000, 0.999860, 0.999936, 0.994083, ), spec.: 25, adj.fit.: 0.000922, age: 1, parents (39075, 39064), genome ( 4 field genes, 5 connection genes ) field genes {fg (id: 1, type: INPUT), fg (id: 2, type: INPUT), fg (id: 3, type: OUTPUT), fg (id: 4, type: HIDDEN), } connection genes {cg (1-3, innov: 3, enabled: true), cg (1-4, innov: 4, enabled: false), cg (4-3, innov: 5, enabled: false), cg (2-3, innov: 11, enabled: true), cg (2-4, innov: 37, enabled: false), }, last mutations{}]]
Current generation: 42 Number of solutions: 1000 Number of species: 308 Number of active species: 12 Has fitness improved: no Number of generations without improvement: 2 Average fitness: 0.394919 Best fitness: 0.973070 Innovation number: 107 Average genome size: 9.003000 Average connection genes: 5.002000 Average field genes: 4.001000 Best solution: [solution 42608 [ fit.: 0.973070, part.: (0.958011, 0.941458, 0.998106, 0.993852, ), spec.: 25, adj.fit.: 0.001479, age: 0, parents (41788, 41091), genome ( 4 field genes, 5 connection genes ) field genes {fg (id: 1, type: INPUT), fg (id: 2, type: INPUT), fg (id: 3, type: OUTPUT), fg (id: 4, type: HIDDEN), } connection genes {cg (1-3, innov: 3, enabled: true), cg (1-4, innov: 4, enabled: true), cg (4-3, innov: 5, enabled: true), cg (2-3, innov: 11, enabled: true), cg (2-4, innov: 37, enabled: true), }, last mutations{[fg 1 (fg nf rest. lvl. -0.500000)] [fg 2 (fg nf rest. lvl. -0.500000)] [fg 3 (fg gk width -0.500000)(fg gk amp.-0.500000)] [fg 4 (fg gk width -0.500000)(fg gk amp.-0.500000)(fg gk amp. glob.-0.050000)] [cg 1-3 (cg mhk amp. exc. 0.500000)(cg mhk width exc. 0.500000)(cg mhk amp. inh. 0.500000)] [cg 4-3 (cg to excitatory)] [cg 2-3 (cg gk width -0.500000)] [cg 2-4 (cg mhk width exc. 0.500000)(cg mhk amp. inh. 0.500000)(cg mhk width inh. 0.500000)]  (mutated)}]]
